,AvgSalary,City,Company,Designation,Lat,Long,Max Salary,Min Salary,Source,State,Title,_id
235,61.0,Southfield,Credit Acceptance Corporation,Data Analyst,,,76.0,46.0,Glassdoor,MI,,5c09e631af11378e24f87a36
236,62.0,Minneapolis,Fairview Health Services,Data Analyst,,,71.0,53.0,Glassdoor,MN,,5c09e631af11378e24f87a37
237,71.5,Arlington,Politico,Data Analyst,,,82.0,61.0,Glassdoor,VA,,5c09e631af11378e24f87a38
238,,Los Angeles,Cameo,Data Analyst,,,,,Glassdoor,CA,,5c09e631af11378e24f87a39
239,,Palo Alto,Sansa Technology LLC,Data Analyst,,,,,Glassdoor,CA,,5c09e631af11378e24f87a3a
240,87.0,Redwood City,Mixbook,Data Analyst,,,101.0,73.0,Glassdoor,CA,,5c09e631af11378e24f87a3b
241,,Monsey,EPI,Data Analyst,,,,,Glassdoor,NY,,5c09e631af11378e24f87a3c
242,77.5,Phoenix,SunSoft Online,Data Analyst,,,89.0,66.0,Glassdoor,AZ,,5c09e631af11378e24f87a3d
243,90.5,Downers Grove,HAVI,Data Analyst,,,102.0,79.0,Glassdoor,IL,,5c09e631af11378e24f87a3e
244,,Newark,Insurance Company,Data Analyst,,,,,Glassdoor,NJ,,5c09e631af11378e24f87a3f
245,64.0,Evansville,OneMain Financial,Data Analyst,,,80.0,48.0,Glassdoor,IN,,5c09e631af11378e24f87a40
246,,San Francisco,Harvest,Data Analyst,,,,,Glassdoor,CA,,5c09e631af11378e24f87a41
247,,Saint Louis,Robert Half,Data Analyst,,,,,Glassdoor,MO,,5c09e631af11378e24f87a42
248,72.0,Los Angeles,City National Bank,Data Analyst,,,91.0,53.0,Glassdoor,CA,,5c09e631af11378e24f87a43
249,,United States,Esurance,Data Analyst,,,,,Glassdoor,United States,,5c09e631af11378e24f87a44
250,83.5,San Francisco,First Republic Bank,Data Analyst,,,95.0,72.0,Glassdoor,CA,,5c09e631af11378e24f87a45
251,,Norfolk,"Whitney, Bradley and Brown",Data Analyst,,,,,Glassdoor,VA,,5c09e631af11378e24f87a46
252,,Fort Meade,ManTech,Data Analyst,,,,,Glassdoor,MD,,5c09e631af11378e24f87a47
253,74.5,Albuquerque,Presbyterian Healthcare Services,Data Analyst,,,98.0,51.0,Glassdoor,NM,,5c09e631af11378e24f87a48
254,78.5,San Francisco,Everlane,Data Analyst,,,91.0,66.0,Glassdoor,CA,,5c09e631af11378e24f87a49
255,59.0,New York,RAPP,Data Analyst,,,68.0,50.0,Glassdoor,NY,,5c09e631af11378e24f87a4a
256,,Abilene,Petrosmith,Data Analyst,,,,,Glassdoor,TX,,5c09e631af11378e24f87a4b
257,65.0,Naples,ASG Technologies,Data Analyst,,,81.0,49.0,Glassdoor,FL,,5c09e631af11378e24f87a4c
258,92.5,Oklahoma City,OGE Energy Corp.,Data Analyst,,,108.0,77.0,Glassdoor,OK,,5c09e631af11378e24f87a4d
259,,Dover,Wentworth-Douglass Hospital,Data Analyst,,,,,Glassdoor,NH,,5c09e631af11378e24f87a4e
260,,Rockville,HZ,Data Analyst,,,,,Glassdoor,MD,,5c09e631af11378e24f87a4f
261,73.5,Auburn Hills,Comerica Bank,Data Analyst,,,92.0,55.0,Glassdoor,MI,,5c09e631af11378e24f87a50
262,57.5,Glendale,NBCUniversal,Data Analyst,,,66.0,49.0,Glassdoor,CA,,5c09e631af11378e24f87a51
263,78.5,Purchase,Quorum Federal Credit Union,Data Analyst,,,90.0,67.0,Glassdoor,NY,,5c09e631af11378e24f87a52
264,,Knoxville,StaffSource,Data Analyst,,,,,Glassdoor,TN,,5c09e631af11378e24f87a53
265,77.0,Mauldin,Ob Hospitalist Group,Data Analyst,,,91.0,63.0,Glassdoor,SC,,5c09e631af11378e24f87a54
266,43.0,Richardson,DSI Systems,Data Analyst,,,50.0,36.0,Glassdoor,TX,,5c09e631af11378e24f87a55
267,93.5,Philadelphia,Hero Digital,Data Analyst,,,107.0,80.0,Glassdoor,PA,,5c09e631af11378e24f87a56
268,,Wyncote,GLOBO,Data Analyst,,,,,Glassdoor,PA,,5c09e631af11378e24f87a57
269,,Kansas City,Genesis10,Data Analyst,,,,,Glassdoor,MO,,5c09e631af11378e24f87a58
270,,Franklin,"Mercy Community Healthcare, Franklin Tennessee",Data Analyst,,,,,Glassdoor,TN,,5c09e631af11378e24f87a59
271,49.5,Austin,Ace Technologies,Data Analyst,,,57.0,42.0,Glassdoor,TX,,5c09e631af11378e24f87a5a
272,66.5,Dallas,"PRGX Global, Inc",Data Analyst,,,77.0,56.0,Glassdoor,TX,,5c09e631af11378e24f87a5b
273,129.5,Mill Valley,Glassdoor,Data Analyst,,,148.0,111.0,Glassdoor,CA,,5c09e631af11378e24f87a5c
274,57.0,Woodmere,MarshBerry,Data Analyst,,,66.0,48.0,Glassdoor,OH,,5c09e631af11378e24f87a5d
275,74.0,Baltimore,nTech Solutions,Data Analyst,,,87.0,61.0,Glassdoor,MD,,5c09e631af11378e24f87a5e
276,79.5,Washington,Dynamic Pro Inc,Data Analyst,,,91.0,68.0,Glassdoor,DC,,5c09e631af11378e24f87a5f
277,,Boulder,J2T,Data Analyst,,,,,Glassdoor,CO,,5c09e631af11378e24f87a60
278,,New York,Cityblock Health,Data Analyst,,,,,Glassdoor,NY,,5c09e631af11378e24f87a61
279,76.5,Union,Affiliated Monitoring,Data Analyst,,,88.0,65.0,Glassdoor,NJ,,5c09e631af11378e24f87a62
280,,Washington,"TeamGOV, INC.",Data Analyst,,,,,Glassdoor,DC,,5c09e631af11378e24f87a63
281,63.5,Florham Park,AppleOne,Data Analyst,,,74.0,53.0,Glassdoor,NJ,,5c09e631af11378e24f87a64
282,95.0,Needham,TripAdvisor,Data Analyst,,,108.0,82.0,Glassdoor,MA,,5c09e631af11378e24f87a65
283,,Plymouth,Sargento,Data Analyst,,,,,Glassdoor,WI,,5c09e631af11378e24f87a66
284,,Albuquerque,Presbyterian Healthcare Services,Data Analyst,,,,,Glassdoor,NM,,5c09e631af11378e24f87a67
285,65.0,Brea,New Century Health,Data Analyst,,,83.0,47.0,Glassdoor,CA,,5c09e631af11378e24f87a68
286,,San Francisco,Plaid,Data Scientist,,,,,Glassdoor,CA,,5c09e631af11378e24f87a69
287,159.5,Menlo Park,Robinhood,Data Scientist,,,185.0,134.0,Glassdoor,CA,,5c09e631af11378e24f87a6a
288,76.5,Kansas City,Spring Venture Group,Data Scientist,,,92.0,61.0,Glassdoor,MO,,5c09e631af11378e24f87a6b
289,121.0,Morrisville,Conduent,Data Scientist,,,145.0,97.0,Glassdoor,NC,,5c09e631af11378e24f87a6c
290,86.5,Atlanta,Norfolk Southern Corp.,Data Scientist,,,105.0,68.0,Glassdoor,GA,,5c09e631af11378e24f87a6d
291,102.0,Toledo,Welltower,Data Scientist,,,123.0,81.0,Glassdoor,OH,,5c09e631af11378e24f87a6e
292,149.0,Seattle,Seattle Children's Hospital,Data Scientist,,,172.0,126.0,Glassdoor,WA,,5c09e631af11378e24f87a6f
293,100.0,US Air Force,Torch Technologies,Data Scientist,,,121.0,79.0,Glassdoor,CO,,5c09e631af11378e24f87a70
294,115.0,Pembroke Pines,Nokia,Data Scientist,,,134.0,96.0,Glassdoor,FL,,5c09e631af11378e24f87a71
295,130.0,McLean,MITRE,Data Scientist,,,156.0,104.0,Glassdoor,VA,,5c09e631af11378e24f87a72
296,95.5,Morton,Caterpillar,Data Scientist,,,113.0,78.0,Glassdoor,IL,,5c09e631af11378e24f87a73
297,157.5,Boston,Pluralsight,Data Scientist,,,183.0,132.0,Glassdoor,MA,,5c09e631af11378e24f87a74
298,116.5,Springfield,Novetta,Data Scientist,,,140.0,93.0,Glassdoor,VA,,5c09e631af11378e24f87a75
299,142.0,New York,Amazon,Data Scientist,,,167.0,117.0,Glassdoor,NY,,5c09e631af11378e24f87a76
300,91.5,Chicago,Press Ganey,Data Scientist,,,110.0,73.0,Glassdoor,IL,,5c09e631af11378e24f87a77
301,115.5,Anaheim,Reborn Cabinets Inc.,Data Scientist,,,142.0,89.0,Glassdoor,CA,,5c09e631af11378e24f87a78
302,140.0,New York,Intent Media,Data Scientist,,,160.0,120.0,Glassdoor,NY,,5c09e631af11378e24f87a79
303,,Chicago,Precima,Data Scientist,,,,,Glassdoor,IL,,5c09e631af11378e24f87a7a
304,130.0,Waltham,ACI Worldwide,Data Scientist,,,152.0,108.0,Glassdoor,MA,,5c09e631af11378e24f87a7b
305,,Boston,Smith Hanley Associates,Data Scientist,,,,,Glassdoor,MA,,5c09e631af11378e24f87a7c
306,132.0,New York,Farfetch,Data Scientist,,,154.0,110.0,Glassdoor,NY,,5c09e631af11378e24f87a7d
307,156.5,San Francisco,TrueAccord,Data Scientist,,,182.0,131.0,Glassdoor,CA,,5c09e631af11378e24f87a7e
308,,Scotts Valley,Central California Alliance for Health,Data Scientist,,,,,Glassdoor,CA,,5c09e631af11378e24f87a7f
309,154.0,Morrisville,Conduent,Data Scientist,,,181.0,127.0,Glassdoor,NC,,5c09e631af11378e24f87a80
310,147.0,Johnston,FM Global,Data Scientist,,,172.0,122.0,Glassdoor,RI,,5c09e631af11378e24f87a81
311,,Chantilly,Phoenix Operations Group,Data Scientist,,,,,Glassdoor,VA,,5c09e631af11378e24f87a82
312,,San Francisco,Ancestry,Data Scientist,,,,,Glassdoor,CA,,5c09e631af11378e24f87a83
313,180.0,Boston,Nanigans,Data Scientist,,,209.0,151.0,Glassdoor,MA,,5c09e631af11378e24f87a84
314,149.5,Bellevue,Puget Sound Energy,Data Scientist,,,173.0,126.0,Glassdoor,WA,,5c09e631af11378e24f87a85
315,,Atlanta,AnswerRocket,Data Scientist,,,,,Glassdoor,GA,,5c09e631af11378e24f87a86
316,,New York,Liberty Lending,Data Scientist,,,,,Glassdoor,NY,,5c09e631af11378e24f87a87
317,,San Francisco,Plaid,Data Scientist,,,,,Glassdoor,CA,,5c09e631af11378e24f87a88
318,159.5,Menlo Park,Robinhood,Data Scientist,,,185.0,134.0,Glassdoor,CA,,5c09e631af11378e24f87a89
319,,Cleveland,AmerisourceBergen,Data Scientist,,,,,Glassdoor,MS,,5c09e631af11378e24f87a8a
320,,Asheville,"GPM, Corp",Data Scientist,,,,,Glassdoor,NC,,5c09e631af11378e24f87a8b
321,131.0,Burlington,Seventh Generation,Data Scientist,,,153.0,109.0,Glassdoor,VT,,5c09e631af11378e24f87a8c
322,70.0,La Vista,Streck,Data Scientist,,,79.0,61.0,Glassdoor,NE,,5c09e631af11378e24f87a8d
323,117.0,Denver,Travelport,Data Scientist,,,139.0,95.0,Glassdoor,CO,,5c09e631af11378e24f87a8e
324,121.5,Reston,Clarabridge,Data Scientist,,,142.0,101.0,Glassdoor,VA,,5c09e631af11378e24f87a8f
325,111.5,San Francisco,Zynga,Data Scientist,,,127.0,96.0,Glassdoor,CA,,5c09e631af11378e24f87a90
326,137.0,Cambridge,Amazon,Data Scientist,,,161.0,113.0,Glassdoor,MA,,5c09e631af11378e24f87a91
327,143.5,San Mateo,Fanatics,Data Scientist,,,167.0,120.0,Glassdoor,CA,,5c09e631af11378e24f87a92
328,125.5,Morrisville,Valassis Digital,Data Scientist,,,150.0,101.0,Glassdoor,NC,,5c09e631af11378e24f87a93
329,,United States,BlueGranite,Data Scientist,,,,,Glassdoor,United States,,5c09e631af11378e24f87a94
330,113.0,Tampa,ReliaQuest,Data Scientist,,,139.0,87.0,Glassdoor,FL,,5c09e631af11378e24f87a95
331,,Laurel,Johns Hopkins Applied Physics Laboratory (APL),Data Scientist,,,,,Glassdoor,MD,,5c09e631af11378e24f87a96
332,,United States,Mutual of Omaha,Data Scientist,,,,,Glassdoor,United States,,5c09e631af11378e24f87a97
333,174.0,San Francisco,Stripe,Data Scientist,,,202.0,146.0,Glassdoor,CA,,5c09e631af11378e24f87a98
334,128.0,New York,Transfix,Data Scientist,,,153.0,103.0,Glassdoor,NY,,5c09e631af11378e24f87a99
335,121.0,Charlotte,"CGI Group, Inc.",Data Scientist,,,145.0,97.0,Glassdoor,NC,,5c09e631af11378e24f87a9a
336,143.5,Cambridge,Kensho,Data Scientist,,,169.0,118.0,Glassdoor,MA,,5c09e631af11378e24f87a9b
337,88.5,Houston,N.F Smith & Associates,Data Scientist,,,104.0,73.0,Glassdoor,TX,,5c09e631af11378e24f87a9c
338,124.0,Los Angeles,L.A. Care Health Plan,Data Scientist,,,146.0,102.0,Glassdoor,CA,,5c09e631af11378e24f87a9d
339,111.5,Shelton,Pitney Bowes,Data Scientist,,,131.0,92.0,Glassdoor,CT,,5c09e631af11378e24f87a9e
340,134.0,Seattle,Tableau Software,Data Scientist,,,156.0,112.0,Glassdoor,WA,,5c09e631af11378e24f87a9f
341,107.0,Eden Prairie,Spok,Data Scientist,,,125.0,89.0,Glassdoor,MN,,5c09e631af11378e24f87aa0
342,134.5,Chicago,Spectrum Communications and Consulting,Data Scientist,,,164.0,105.0,Glassdoor,IL,,5c09e631af11378e24f87aa1
343,128.5,Woburn,Systems & Technology Research,Data Scientist,,,154.0,103.0,Glassdoor,MA,,5c09e631af11378e24f87aa2
344,119.0,Morrisville,Conduent,Data Scientist,,,143.0,95.0,Glassdoor,NC,,5c09e631af11378e24f87aa3
345,,New York,NYC Data Science Academy,Data Scientist,,,,,Glassdoor,NY,,5c09e631af11378e24f87aa4
346,138.5,Port Washington,NPD,Data Scientist,,,166.0,111.0,Glassdoor,NY,,5c09e631af11378e24f87aa5
347,,San Francisco,Computools,Data Scientist,,,,,Glassdoor,CA,,5c09e631af11378e24f87aa6
348,95.5,Morton,Caterpillar,Data Scientist,,,113.0,78.0,Glassdoor,IL,,5c09e631af11378e24f87aa7
349,134.0,Seattle,Tableau Software,Data Scientist,,,156.0,112.0,Glassdoor,WA,,5c09e631af11378e24f87aa8
350,77.0,Birmingham,Protective Life,Data Scientist,,,91.0,63.0,Glassdoor,AL,,5c09e631af11378e24f87aa9
351,158.0,San Francisco,Slack,Data Scientist,,,184.0,132.0,Glassdoor,CA,,5c09e631af11378e24f87aaa
352,117.0,Agoura Hills,PennyMac,Data Scientist,,,124.0,110.0,Glassdoor,CA,,5c09e631af11378e24f87aab
353,,United States,Mutual of Omaha,Data Scientist,,,,,Glassdoor,United States,,5c09e631af11378e24f87aac
354,104.5,Malvern,Vanguard,Data Scientist,,,127.0,82.0,Glassdoor,PA,,5c09e631af11378e24f87aad
355,123.0,Loma Linda,Loma Linda University Medical Center,Data Scientist,,,144.0,102.0,Glassdoor,CA,,5c09e631af11378e24f87aae
356,151.5,New York,Jackson Lewis,Data Scientist,,,183.0,120.0,Glassdoor,NY,,5c09e631af11378e24f87aaf
357,,Cambridge,Hopper,Data Scientist,,,,,Glassdoor,MA,,5c09e631af11378e24f87ab0
358,151.5,Herndon,Radiant Solutions,Data Scientist,,,182.0,121.0,Glassdoor,VA,,5c09e631af11378e24f87ab1
359,155.0,New York,Rent the Runway,Data Scientist,,,188.0,122.0,Glassdoor,NY,,5c09e631af11378e24f87ab2
360,133.0,Addison,Elevate Credit,Data Scientist,,,157.0,109.0,Glassdoor,TX,,5c09e631af11378e24f87ab3
361,196.5,San Bruno,Walmart eCommerce,Data Scientist,,,226.0,167.0,Glassdoor,CA,,5c09e631af11378e24f87ab4
362,215.0,Malvern,Vanguard,Data Scientist,,,250.0,180.0,Glassdoor,PA,,5c09e631af11378e24f87ab5
363,,Columbia,C2G Partners,Data Scientist,,,,,Glassdoor,MD,,5c09e631af11378e24f87ab6
364,,Pawtucket,Encore Fire Protection,Data Scientist,,,,,Glassdoor,RI,,5c09e631af11378e24f87ab7
365,194.5,Sunnyvale,Walmart eCommerce,Data Scientist,,,225.0,164.0,Glassdoor,CA,,5c09e631af11378e24f87ab8
366,122.0,Houston,Chase,Data Scientist,,,146.0,98.0,Glassdoor,TX,,5c09e631af11378e24f87ab9
367,106.0,Albuquerque,Intel,Data Scientist,,,124.0,88.0,Glassdoor,NM,,5c09e631af11378e24f87aba
368,125.5,San Francisco,Periscope,Data Scientist,,,147.0,104.0,Glassdoor,CA,,5c09e631af11378e24f87abb
369,213.0,San Bruno,Walmart eCommerce,Data Scientist,,,245.0,181.0,Glassdoor,CA,,5c09e631af11378e24f87abc
370,135.0,Alpharetta,Verizon,Data Scientist,,,157.0,113.0,Glassdoor,GA,,5c09e631af11378e24f87abd
371,,Austin,Asuragen,Data Scientist,30.3038,-97.7545,,,,TX,"senior scientist, data science architect",5c09e631af11378e24f87abe
372,,Austin,Asuragen,Data Scientist,30.3038,-97.7545,,,,TX,"senior scientist, research",5c09e631af11378e24f87abf
373,,Austin,Cognitive Scale,Data Scientist,30.3038,-97.7545,,,,TX,machine learning research scientist,5c09e631af11378e24f87ac0
374,,Austin,Arm,Data Scientist,30.3038,-97.7545,,,,TX,hpc analytics research scientist,5c09e631af11378e24f87ac1
375,,Austin,B3 Group Inc,Data Scientist,30.3038,-97.7545,,,,TX,sr. data scientist/modeling & simulation engineer expert,5c09e631af11378e24f87ac2
376,,Austin,ICF,Research Analyst/Scientist,30.3038,-97.7545,,,,TX,research associate ii,5c09e631af11378e24f87ac3
377,,Austin,Dremio,Data Developer,30.3038,-97.7545,,,,TX,sales development representative,5c09e631af11378e24f87ac4
378,,Austin,SparkCognition,Data Director,30.3038,-97.7545,,,,TX,director of data science,5c09e631af11378e24f87ac5
379,,Austin,Abbott Laboratories,Data Scientist,30.3038,-97.7545,,,,TX,clinical research scientist,5c09e631af11378e24f87ac6
380,,Austin,Wunderman,Data Manager,30.3038,-97.7545,,,,TX,associate account manager,5c09e631af11378e24f87ac7
381,,Austin,Natera,Other,30.3038,-97.7545,,,,TX,"supervisor, revenue cycle management",5c09e631af11378e24f87ac8
382,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,engineering scientist - digital signal processing scientist,5c09e631af11378e24f87ac9
383,,Austin,Natera,Other,30.3038,-97.7545,,,,TX,billing system (xifin) support coordinator,5c09e631af11378e24f87aca
384,,Austin,T3,Data Analyst,30.3038,-97.7545,,,,TX,senior data warehouse analyst,5c09e631af11378e24f87acb
385,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,research engineering/ scientist associate iii - texnet operations associate,5c09e631af11378e24f87acc
386,,Austin,Inzone,Data Developer,30.3038,-97.7545,,,,TX,machine learning developer â reinforcement learning | inzone.ai,5c09e631af11378e24f87acd
387,,Austin,HDR,Data Technician,30.3038,-97.7545,,,,TX,real estate services tech 1,5c09e631af11378e24f87ace
388,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,engineering scientist - r and d user interface software developer,5c09e631af11378e24f87acf
389,,Austin,Effective Spend,Other,30.3038,-97.7545,,,,TX,ppc specialist,5c09e631af11378e24f87ad0
390,,Austin,Cognitive Scale,Data Technician,30.3038,-97.7545,,,,TX,technical writer,5c09e631af11378e24f87ad1
391,,Austin,DELL,Data Scientist,30.3038,-97.7545,,,,TX,software development principal engineer â data scientist,5c09e631af11378e24f87ad2
392,,Austin,KNIME,Data Manager,30.3038,-97.7545,,,,TX,"technical account manager (austin, tx)",5c09e631af11378e24f87ad3
393,,Austin,National Instruments,Other,30.3038,-97.7545,,,,TX,sales operations leader,5c09e631af11378e24f87ad4
394,,Austin,"POWER Engineers, Inc.",Data Scientist,30.3038,-97.7545,,,,TX,air quality staff engineer/scientist,5c09e631af11378e24f87ad5
395,,Austin,Anaconda,Data Engineer,30.3038,-97.7545,,,,TX,sales engineer,5c09e631af11378e24f87ad6
396,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,engineering scientist associate - software defined radio receiver hardware developer,5c09e631af11378e24f87ad7
397,,Austin,Novi Labs,Data Engineer,30.3038,-97.7545,,,,TX,front end software engineer,5c09e631af11378e24f87ad8
398,,Austin,IHS Markit,Data Analyst,30.3038,-97.7545,,,,TX,senior research analyst,5c09e631af11378e24f87ad9
399,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,engineering scientist - software defined radio receiver developer,5c09e631af11378e24f87ada
400,,Austin,PLAYSTUDIOS Inc,Data Analyst,30.3038,-97.7545,,,,TX,senior business intelligence analyst,5c09e631af11378e24f87adb
401,,Austin,Amazon.com,Data Developer,30.3038,-97.7545,,,,TX,"software development engineer, homepage personalization team",5c09e631af11378e24f87adc
402,,Austin,General Assembly,Data Developer,30.3038,-97.7545,,,,TX,junior web development instructor,5c09e631af11378e24f87add
403,,Austin,B3 Group Inc,Data Analyst,30.3038,-97.7545,,,,TX,sr. engineering analyst/sr. data engineer,5c09e631af11378e24f87ade
404,,Austin,ICF,Other,30.3038,-97.7545,,,,TX,security specialist,5c09e631af11378e24f87adf
405,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,research engineering/ scientist associate iv - senior remote sensing scientist,5c09e631af11378e24f87ae0
406,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,engineering scientist - senior systems engineering scientist,5c09e631af11378e24f87ae1
407,,Austin,Dau International LLC,Data Engineer,30.3038,-97.7545,,,,TX,big data pipeline software engineer - java/scala,5c09e631af11378e24f87ae2
408,,Austin,University of Texas at Austin,Data Manager,30.3038,-97.7545,,,,TX,research engineering/ scientist associate ii - lab manager,5c09e631af11378e24f87ae3
409,,Austin,NVIDIA,Data Scientist,30.3038,-97.7545,,,,TX,research scientist (computer architecture for machine learning),5c09e631af11378e24f87ae4
410,,Austin,Atkins,Data Scientist,30.3038,-97.7545,,,,TX,scientist/ecologist,5c09e631af11378e24f87ae5
411,,Austin,Cognitive Scale,Data Consultant,30.3038,-97.7545,,,,TX,ai strategy consultant - digital commerce,5c09e631af11378e24f87ae6
412,,Austin,fractalanalytics,Data Consultant,30.3038,-97.7545,,,,TX,"senior consultant, advanced analytics",5c09e631af11378e24f87ae7
413,,Austin,Fractal Analytics,Data Consultant,30.3038,-97.7545,,,,TX,"senior consultant, advanced analytics",5c09e631af11378e24f87ae8
414,,Austin,KLA-Tencor,Other,30.3038,-97.7545,,,,TX,"mgr, product marketing",5c09e631af11378e24f87ae9
415,,Austin,APTIM,Other,30.3038,-97.7545,,,,TX,environmental geologist,5c09e631af11378e24f87aea
416,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,"research engineering/ scientist associate ii - research assistant, psychiatry",5c09e631af11378e24f87aeb
417,,Austin,RecruiterDNA,Data Director,30.3038,-97.7545,,,,TX,senior director of big data science & analytics,5c09e631af11378e24f87aec
418,,Austin,Wunderman,Data Developer,30.3038,-97.7545,,,,TX,front-end developer â adtech,5c09e631af11378e24f87aed
419,,Austin,Pearson,Data Analyst,30.3038,-97.7545,,,,TX,senior market research analyst,5c09e631af11378e24f87aee
420,,Austin,Cognitive Scale,Data Consultant,30.3038,-97.7545,,,,TX,ai strategy consultant - financial services,5c09e631af11378e24f87aef
421,,Austin,IBM,Data Manager,30.3038,-97.7545,,,,TX,email marketing manager,5c09e631af11378e24f87af0
422,,Austin,National instrument,Data Director,30.3038,-97.7545,,,,TX,marketing operations director 5,5c09e631af11378e24f87af1
423,,Austin,University of Texas at Austin,Data Scientist,30.3038,-97.7545,,,,TX,research engineering/ scientist assistant - research engineering scientist assistant,5c09e631af11378e24f87af2
424,,Austin,Sensoleak,Data Developer,30.3038,-97.7545,,,,TX,"data and analytics engineer, python developer",5c09e631af11378e24f87af3
425,,Austin,Centene Corporation,Data Director,30.3038,-97.7545,,,,TX,"senior director, data science",5c09e631af11378e24f87af4
426,,Austin,DELL,Data Developer,30.3038,-97.7545,,,,TX,full stack developer,5c09e631af11378e24f87af5
427,,Austin,TRC,Data Technician,30.3038,-97.7545,,,,TX,experienced stack testing technician,5c09e631af11378e24f87af6
428,,Austin,Valassis Digital,Data Director,30.3038,-97.7545,,,,TX,director of product development,5c09e631af11378e24f87af7
429,,Austin,"Advanced Micro Devices, Inc.",Data Engineer,30.3038,-97.7545,,,,TX,sr. libraries engineer - machine learning,5c09e631af11378e24f87af8
430,,Austin,NOKIA,Other,30.3038,-97.7545,,,,TX,"doctools architect, nokia software",5c09e631af11378e24f87af9
431,,Austin,PAE,Data Scientist,30.3038,-97.7545,,,,TX,lead biological scientist,5c09e631af11378e24f87afa
432,,Austin,BlackLocus,Data Engineer,30.3038,-97.7545,,,,TX,software engineer iii,5c09e631af11378e24f87afb
433,,Austin,"Advanced Micro Devices, Inc.",Data Engineer,30.3038,-97.7545,,,,TX,machine learning principal performance engineer,5c09e631af11378e24f87afc
434,,Austin,NXP Semiconductors,Data Engineer,30.3038,-97.7545,,,,TX,sr. spc (statistical process control) engineer,5c09e631af11378e24f87afd
435,,Austin,State Street,Data Scientist,30.3038,-97.7545,,,,TX,"cognitive research scientist (sme), cognitive computing",5c09e631af11378e24f87afe
436,,Austin,Natera,Data Manager,30.3038,-97.7545,,,,TX,corporate compliance manager,5c09e631af11378e24f87aff
437,,Austin,R/GA,Data Developer,30.3038,-97.7545,,,,TX,senior mobile developer (react native),5c09e631af11378e24f87b00
438,,Austin,Asuragen,Data Engineer,30.3038,-97.7545,,,,TX,senior software engineer ii,5c09e631af11378e24f87b01
439,,Austin,National Instruments,Data Director,30.3038,-97.7545,,,,TX,marketing operations director 5,5c09e631af11378e24f87b02
440,,Austin,Atkins,Other,30.3038,-97.7545,,,,TX,senior gis fema production task lead,5c09e631af11378e24f87b03
441,,Austin,Valkyrie Intelligence,Data Scientist,30.3038,-97.7545,,,,TX,senior data scientist,5c09e631af11378e24f87b04
442,,Austin,ICF,Data Analyst,30.3038,-97.7545,,,,TX,network security analyst,5c09e631af11378e24f87b05
443,,Austin,"Advanced Micro Devices, Inc.",Data Director,30.3038,-97.7545,,,,TX,isv technology director - ai and ml - 67511,5c09e631af11378e24f87b06
444,,Austin,"ScaleFactor, Inc.",Data Scientist,30.3038,-97.7545,,,,TX,data scientist,5c09e631af11378e24f87b07
445,,Austin,KLA-Tencor,Data Engineer,30.3038,-97.7545,,,,TX,software engineer (qa),5c09e631af11378e24f87b08
